SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_4,adm2_11,adm2_10,adm2_2,adm2_7,adm2_14,adm2_9,adm2_15,adm2_3,adm2_13,adm2_12,adm2_5,adm2_8,adm2_6,adm2_1
28009,826,1,70,30,6,NA,NA,1577,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,7478,1,62,27,3,NA,NA,2699,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28028,4862,1,36,5,7,NA,NA,1895,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28034,734,1,48,3,6,NA,NA,1723,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28058,9017,1,30,9,4,NA,NA,734,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28161,6174,1,40,9,4,NA,NA,2176,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28209,8305,1,40,18,6,NA,NA,2117,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28274,11458,1,58,29,1,NA,NA,1905,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28307,11643,1,37,27,7,NA,NA,3027,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28374,10737,1,31,6,2,NA,NA,1931,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28421,10060,1,62,19,4,NA,NA,1586,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28425,10885,1,45,14,2,NA,NA,1877,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28453,6202,1,61,1,1,NA,NA,1651,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28537,5263,1,24,22,7,NA,NA,1659,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28610,8369,1,33,13,1,NA,NA,2223,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28637,11422,1,52,28,4,NA,NA,1263,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28647,7611,1,56,25,5,NA,NA,1713,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28697,7936,1,29,5,3,NA,NA,1851,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28737,9344,1,37,17,5,NA,NA,2195,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28768,2957,1,37,18,1,NA,NA,2218,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28814,3441,1,44,1,1,NA,NA,2172,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28822,10583,1,48,2,4,NA,NA,2232,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28823,3838,1,18,28,7,NA,NA,2214,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29035,4563,1,60,23,3,NA,NA,3172,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29059,4652,1,58,19,3,NA,NA,1620,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29102,10031,1,40,28,4,NA,NA,2636,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29127,5332,1,23,22,7,NA,NA,2092,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29161,9651,1,60,6,2,NA,NA,1758,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29174,9345,1,60,23,3,NA,NA,1950,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29263,10074,1,75,29,6,NA,NA,1495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29277,1433,1,40,5,3,NA,NA,1527,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29361,4700,1,56,24,5,NA,NA,2252,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29420,10884,1,55,19,3,NA,NA,2266,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29512,8608,1,59,4,7,NA,NA,3147,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29525,4747,1,70,6,2,NA,NA,1386,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29582,10746,1,65,8,1,NA,NA,1702,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29619,1606,1,44,5,3,NA,NA,2599,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29623,2860,1,53,8,2,NA,NA,2749,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29626,6119,1,23,8,5,NA,NA,3611,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29628,1722,1,37,16,6,NA,NA,3154,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29655,5024,1,20,22,5,NA,NA,2265,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29675,9973,1,54,21,5,NA,NA,1460,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29705,2881,1,37,5,4,NA,NA,1648,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29711,134,1,70,2,4,NA,NA,1945,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29752,1433,1,20,5,3,NA,NA,1292,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29781,8139,1,55,22,5,NA,NA,1599,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29866,11050,1,40,13,1,NA,NA,1768,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29901,4738,1,60,22,3,NA,NA,2050,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29909,580,1,85,10,7,NA,NA,2249,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29953,9530,1,30,22,7,NA,NA,2034,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29960,8759,1,23,21,5,NA,NA,1458,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29984,3115,1,32,5,7,NA,NA,2077,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29998,567,1,49,8,1,NA,NA,1970,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30070,11371,1,26,18,5,NA,NA,786,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30121,5596,1,53,17,4,NA,NA,1457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30429,3267,1,38,2,4,NA,NA,1980,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30543,2679,1,58,27,3,NA,NA,2421,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30556,11901,1,61,20,1,NA,NA,2139,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30566,10447,1,20,10,5,NA,NA,1160,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30585,121,1,55,1,2,NA,NA,1929,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30590,10967,1,24,13,4,NA,NA,1252,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30597,849,1,47,22,3,NA,NA,2066,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30622,10476,1,45,29,3,NA,NA,1486,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30626,1394,1,29,6,6,NA,NA,2560,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30689,7930,1,47,27,7,NA,NA,1319,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30721,3166,1,24,27,4,NA,NA,2140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30748,914,1,60,25,2,NA,NA,2219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30773,11118,1,28,26,7,NA,NA,1561,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30808,6993,1,54,2,6,NA,NA,2643,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30871,7138,1,18,11,2,NA,NA,1606,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30948,9564,1,55,25,2,NA,NA,2863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30962,6297,1,36,26,7,NA,NA,1717,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30971,3761,1,29,10,6,NA,NA,2459,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30986,1557,1,19,6,1,NA,NA,2260,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31083,9819,1,30,27,3,NA,NA,1934,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31096,7478,1,30,27,3,NA,NA,2133,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31108,11252,1,35,17,7,NA,NA,2367,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31161,8759,1,19,21,5,NA,NA,2154,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31167,10501,1,55,4,6,NA,NA,2309,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31246,9239,1,46,8,1,NA,NA,3480,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31278,10260,1,67,26,7,NA,NA,1977,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31295,8885,1,33,17,7,NA,NA,1479,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31313,3366,1,45,25,4,NA,NA,2354,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31355,1172,1,40,24,5,NA,NA,1762,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31390,7018,1,50,30,3,NA,NA,1456,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31422,9565,1,39,22,5,NA,NA,2080,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31552,8997,1,27,2,6,NA,NA,1297,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31576,4054,1,19,12,2,NA,NA,2834,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31839,2688,1,62,18,5,NA,NA,1682,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31877,9584,1,47,5,4,NA,NA,2367,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31985,502,1,26,7,3,NA,NA,1234,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32012,3904,1,55,8,4,NA,NA,2462,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32023,6346,1,40,13,1,NA,NA,2387,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32027,1418,1,60,3,3,NA,NA,2198,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32082,9706,1,40,30,3,NA,NA,3031,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32095,6259,1,29,31,2,NA,NA,1506,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32241,1220,1,28,11,6,NA,NA,1403,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32254,2763,1,20,10,6,NA,NA,1714,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32305,1622,1,29,17,7,NA,NA,1739,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32318,9111,1,42,10,7,NA,NA,2028,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32340,3922,1,45,10,5,NA,NA,2905,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32405,10180,1,25,13,1,NA,NA,2059,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32472,5425,1,53,4,2,NA,NA,3297,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32490,1521,1,35,29,5,NA,NA,2559,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32500,10180,1,55,13,1,NA,NA,1710,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32607,10527,1,56,30,6,NA,NA,1420,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32609,11548,1,41,24,4,NA,NA,2044,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32631,3037,1,29,17,7,NA,NA,1955,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32643,5047,1,43,19,3,NA,NA,2129,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32688,2366,1,24,17,2,NA,NA,2264,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32771,9519,1,22,10,2,NA,NA,1559,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32774,7447,1,67,27,3,NA,NA,1598,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32807,6204,1,19,23,6,NA,NA,1812,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32937,10306,1,18,15,5,NA,NA,2085,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33069,5425,1,22,4,2,NA,NA,3146,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33083,10950,1,38,19,4,NA,NA,2362,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33090,10002,1,69,21,5,NA,NA,2222,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33131,6918,1,20,20,2,NA,NA,1627,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33256,1089,1,37,9,4,NA,NA,2106,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33267,1840,1,55,29,3,NA,NA,2261,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33299,4388,1,25,27,7,NA,NA,2330,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33314,5397,1,32,20,1,NA,NA,1842,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33356,3475,1,65,23,6,NA,NA,2201,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33357,1804,1,22,28,4,NA,NA,1072,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33465,5713,1,43,30,2,NA,NA,2246,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33477,4141,1,20,1,1,NA,NA,1018,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33706,6100,1,36,2,4,NA,NA,2696,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33785,8689,1,60,13,3,NA,NA,1682,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33884,6032,1,20,25,2,NA,NA,2754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33946,10321,1,60,4,2,NA,NA,2186,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34032,5713,1,20,30,2,NA,NA,3089,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34060,3981,1,19,30,3,NA,NA,1354,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34088,9596,1,40,10,5,NA,NA,1956,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34089,335,1,40,2,6,NA,NA,2615,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34252,5511,1,65,10,5,NA,NA,1860,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34266,5115,1,47,25,7,NA,NA,2707,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34330,2136,1,49,14,6,NA,NA,1757,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34362,4904,1,31,19,3,NA,NA,1408,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34377,7172,1,52,27,4,NA,NA,3053,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34424,3284,1,59,18,5,NA,NA,2895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34428,5347,1,38,6,1,NA,NA,2514,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34438,3983,1,43,9,4,NA,NA,2124,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34523,11782,1,24,22,3,NA,NA,1720,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34618,10578,1,52,9,4,NA,NA,1431,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34672,8361,1,42,20,2,NA,NA,2824,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34678,5384,1,45,30,5,NA,NA,2005,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34690,8478,1,35,13,1,NA,NA,1628,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34756,10738,1,55,26,6,NA,NA,2730,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34768,11531,1,34,4,6,NA,NA,2015,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34770,5384,1,20,30,5,NA,NA,1816,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34801,5989,1,26,27,3,NA,NA,1630,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34807,2395,1,40,26,7,NA,NA,2349,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34819,7932,1,45,29,3,NA,NA,1292,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34832,9136,1,55,6,1,NA,NA,2695,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34853,3317,1,62,11,6,NA,NA,2146,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34913,7146,1,23,9,4,NA,NA,2080,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34930,8673,1,25,3,3,NA,NA,1879,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34943,3064,1,48,1,1,NA,NA,1518,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34954,11670,1,42,14,6,NA,NA,1258,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34996,11027,1,53,4,6,NA,NA,1755,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35066,5270,1,27,10,5,NA,NA,2229,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35178,6918,1,28,20,2,NA,NA,1627,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35216,7138,1,45,11,2,NA,NA,2489,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35237,9938,1,65,23,3,NA,NA,1962,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35249,415,1,40,31,2,NA,NA,2047,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35265,11900,1,21,26,7,NA,NA,2085,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35388,9061,1,20,19,4,NA,NA,720,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35391,651,1,47,4,7,NA,NA,2251,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35398,7708,1,41,25,7,NA,NA,2838,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35415,7177,1,35,12,4,NA,NA,2567,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35434,5355,1,42,19,4,NA,NA,1611,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35449,10898,1,70,8,3,NA,NA,2076,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35563,8155,1,57,4,6,NA,NA,2168,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35684,10607,1,24,13,1,NA,NA,2181,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35693,5024,1,18,22,5,NA,NA,2074,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35714,3376,1,65,6,1,NA,NA,1587,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35801,10974,1,67,21,3,NA,NA,3873,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35809,372,1,57,17,7,NA,NA,2569,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35860,11684,1,54,10,5,NA,NA,1833,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35867,2523,1,37,3,1,NA,NA,2936,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36018,4373,1,85,5,5,NA,NA,1685,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36024,7771,1,51,17,1,NA,NA,1365,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36025,2570,1,60,13,1,NA,NA,1275,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36062,5237,1,68,25,5,NA,NA,1954,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36067,4877,1,82,25,7,NA,NA,2471,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36124,607,1,27,27,3,NA,NA,2816,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36144,4771,1,47,7,2,NA,NA,2857,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36158,5760,1,62,16,4,NA,NA,1310,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36185,5541,1,27,2,4,NA,NA,1986,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36236,778,1,40,27,4,NA,NA,1820,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36300,4232,1,38,27,3,NA,NA,450,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36318,6650,1,25,27,3,NA,NA,1280,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36323,7411,1,37,18,5,NA,NA,1455,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36379,550,1,37,4,6,NA,NA,2428,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36423,2704,1,40,14,2,NA,NA,2549,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36437,11150,1,39,8,4,NA,NA,2465,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36471,1464,1,35,14,6,NA,NA,2371,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36485,3912,1,30,25,2,NA,NA,2471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36489,6467,1,23,1,1,NA,NA,3026,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36564,8887,1,19,27,4,NA,NA,1841,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36591,9387,1,80,10,2,NA,NA,1538,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36671,781,1,38,14,6,NA,NA,1742,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36692,3124,1,38,27,7,NA,NA,1115,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36709,10620,1,25,2,4,NA,NA,2242,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36724,10607,1,55,13,1,NA,NA,2393,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36732,10484,1,45,30,4,NA,NA,2555,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36772,10583,1,21,2,4,NA,NA,1928,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36796,6004,1,34,4,7,NA,NA,2086,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36824,7506,1,41,30,5,NA,NA,2498,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36836,9876,1,29,19,4,NA,NA,2233,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36888,1163,1,27,18,6,NA,NA,2735,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36963,5373,1,58,29,1,NA,NA,474,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36997,5429,1,24,13,1,NA,NA,1487,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37007,5722,1,50,23,7,NA,NA,3866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37009,7101,1,48,1,3,NA,NA,3482,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37150,1035,1,44,7,2,NA,NA,1743,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37158,8589,1,33,15,3,NA,NA,2410,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37177,7387,1,30,26,7,NA,NA,2576,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37203,6040,1,67,22,5,NA,NA,1752,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37272,3923,1,22,4,6,NA,NA,1606,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37297,11784,1,25,2,6,NA,NA,2574,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37310,5827,1,31,29,6,NA,NA,1722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37381,795,1,26,6,2,NA,NA,1720,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37392,1086,1,35,9,6,NA,NA,2506,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37417,7788,1,39,25,7,NA,NA,2530,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37442,4587,1,28,6,1,NA,NA,1833,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37453,4251,1,18,4,6,NA,NA,601,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37504,907,1,39,8,3,NA,NA,3032,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37576,11032,1,25,17,4,NA,NA,1918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37590,3065,1,32,2,2,NA,NA,1899,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37602,5981,1,35,6,2,NA,NA,2512,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37637,567,1,23,8,1,NA,NA,1006,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37818,10481,1,40,9,4,NA,NA,1396,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37892,6467,1,65,1,1,NA,NA,1164,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37908,5375,1,20,30,6,NA,NA,1628,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37946,5418,1,38,10,5,NA,NA,1370,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37963,11343,1,30,24,5,NA,NA,1725,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38004,2052,1,41,27,4,NA,NA,1932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38005,11437,1,26,13,3,NA,NA,1523,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38027,2455,1,37,11,6,NA,NA,3270,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38035,588,1,59,27,6,NA,NA,1951,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38103,1901,1,65,27,6,NA,NA,2105,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
