SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_6,adm2_3,adm2_7,adm2_8,adm2_1,adm2_4,adm2_5
32926,7156,1,57,29,1680,0,3,0,0,1,0,0,0,0,0
32938,9424,1,33,8,1983,0,2,1,0,0,0,0,0,0,0
32939,11332,1,32,21,1827,0,8,0,0,0,0,1,0,0,0
32959,2615,1,30,12,2215,0,1,0,0,0,0,0,1,0,0
32967,407,1,70,23,765,0,8,0,0,0,0,1,0,0,0
33013,11570,1,55,26,1760,0,1,0,0,0,0,0,1,0,0
33054,9309,1,49,2,1740,0,6,0,1,0,0,0,0,0,0
33065,8191,1,42,5,1630,0,3,0,0,1,0,0,0,0,0
33072,9831,1,18,29,1119,0,7,0,0,0,1,0,0,0,0
33097,1952,1,53,5,1083,0,3,0,0,1,0,0,0,0,0
33103,9123,1,32,8,1571,0,1,0,0,0,0,0,1,0,0
33167,8454,1,56,21,1693,0,1,0,0,0,0,0,1,0,0
33174,4231,1,39,8,2097,0,6,0,1,0,0,0,0,0,0
33177,4640,1,35,8,2198,0,3,0,0,1,0,0,0,0,0
33188,7979,1,19,31,1536,0,1,0,0,0,0,0,1,0,0
33207,3451,1,27,26,1983,0,1,0,0,0,0,0,1,0,0
33269,7415,1,50,5,2205,0,7,0,0,0,1,0,0,0,0
33296,2126,1,40,28,2451,0,7,0,0,0,1,0,0,0,0
33321,9225,1,33,11,1522,0,4,0,0,0,0,0,0,1,0
33462,3645,1,40,17,1375,0,2,1,0,0,0,0,0,0,0
33496,151,1,27,22,1892,0,5,0,0,0,0,0,0,0,1
33557,10193,1,42,10,881,0,4,0,0,0,0,0,0,1,0
33599,3514,1,23,9,1099,0,8,0,0,0,0,1,0,0,0
33663,3420,1,34,6,1948,0,6,0,1,0,0,0,0,0,0
33728,7425,1,60,5,851,0,8,0,0,0,0,1,0,0,0
33760,8694,1,52,8,1498,0,2,1,0,0,0,0,0,0,0
33777,6258,1,55,16,1459,0,3,0,0,1,0,0,0,0,0
33784,10161,1,57,25,1579,0,8,0,0,0,0,1,0,0,0
33866,7156,1,26,29,2089,0,3,0,0,1,0,0,0,0,0
33922,2712,1,52,6,1770,0,4,0,0,0,0,0,0,1,0
33981,131,1,34,21,1835,0,1,0,0,0,0,0,1,0,0
34003,2224,1,20,13,1518,0,5,0,0,0,0,0,0,0,1
34010,5101,1,45,16,1963,0,3,0,0,1,0,0,0,0,0
34044,10469,1,42,15,2342,0,1,0,0,0,0,0,1,0,0
34070,3208,1,55,12,878,0,8,0,0,0,0,1,0,0,0
34114,9959,1,39,24,1795,0,3,0,0,1,0,0,0,0,0
34257,10438,1,62,10,1619,0,6,0,1,0,0,0,0,0,0
34292,2913,1,37,2,1135,0,1,0,0,0,0,0,1,0,0
34302,5472,1,72,16,2068,0,3,0,0,1,0,0,0,0,0
34325,5287,1,67,27,2350,0,4,0,0,0,0,0,0,1,0
34360,742,1,24,18,1156,0,5,0,0,0,0,0,0,0,1
34411,5197,1,26,7,1682,1,6,0,1,0,0,0,0,0,0
34436,9646,1,18,12,1356,0,1,0,0,0,0,0,1,0,0
34442,4191,1,30,14,1773,0,1,0,0,0,0,0,1,0,0
34490,417,1,30,16,1488,0,5,0,0,0,0,0,0,0,1
34592,5841,1,68,10,653,0,6,0,1,0,0,0,0,0,0
34595,9528,1,24,7,1889,1,1,0,0,0,0,0,1,0,0
34601,9832,1,26,2,1576,0,1,0,0,0,0,0,1,0,0
34605,10851,1,42,10,1228,0,8,0,0,0,0,1,0,0,0
34614,9804,1,47,2,1293,0,1,0,0,0,0,0,1,0,0
34736,2169,1,64,24,1205,0,8,0,0,0,0,1,0,0,0
34797,10487,1,70,29,795,0,1,0,0,0,0,0,1,0,0
34837,6646,1,37,29,2558,0,3,0,0,1,0,0,0,0,0
34899,9948,1,44,24,1937,0,4,0,0,0,0,0,0,1,0
34914,7403,1,35,4,1613,0,8,0,0,0,0,1,0,0,0
35000,11682,1,48,19,1621,0,3,0,0,1,0,0,0,0,0
35017,5756,1,58,19,1400,0,8,0,0,0,0,1,0,0,0
35125,2932,1,40,5,2733,0,3,0,0,1,0,0,0,0,0
35219,8207,1,24,5,1609,0,8,0,0,0,0,1,0,0,0
35244,1856,1,30,25,1733,0,1,0,0,0,0,0,1,0,0
35251,5102,1,40,22,1652,0,7,0,0,0,1,0,0,0,0
35256,11665,1,60,31,1554,0,1,0,0,0,0,0,1,0,0
35320,5939,1,48,6,998,0,6,0,1,0,0,0,0,0,0
35327,6528,1,47,21,1325,0,8,0,0,0,0,1,0,0,0
35332,5620,1,21,18,1550,0,5,0,0,0,0,0,0,0,1
35341,3047,1,28,20,1525,0,5,0,0,0,0,0,0,0,1
35358,5539,1,59,14,2417,0,4,0,0,0,0,0,0,1,0
35407,986,1,34,16,1779,0,4,0,0,0,0,0,0,1,0
35448,1242,1,45,12,1130,0,8,0,0,0,0,1,0,0,0
35482,11637,1,45,25,1518,0,1,0,0,0,0,0,1,0,0
35503,290,1,35,14,1692,0,4,0,0,0,0,0,0,1,0
35588,9798,1,33,12,1504,0,4,0,0,0,0,0,0,1,0
35601,5030,1,48,17,1681,0,2,1,0,0,0,0,0,0,0
35632,10767,1,43,11,2493,0,4,0,0,0,0,0,0,1,0
35698,128,1,32,23,1506,0,5,0,0,0,0,0,0,0,1
35759,7010,1,95,29,771,0,4,0,0,0,0,0,0,1,0
35782,5824,1,42,29,2004,0,3,0,0,1,0,0,0,0,0
35846,5287,1,34,27,2005,0,4,0,0,0,0,0,0,1,0
35873,1718,1,48,22,1500,0,5,0,0,0,0,0,0,0,1
35924,5895,1,50,8,1599,0,2,1,0,0,0,0,0,0,0
35935,4804,1,50,19,1546,0,8,0,0,0,0,1,0,0,0
35976,6518,1,45,7,1397,1,6,0,1,0,0,0,0,0,0
36006,1832,1,21,24,1929,0,7,0,0,0,1,0,0,0,0
36031,5130,1,42,13,1903,0,2,1,0,0,0,0,0,0,0
36128,10635,1,26,9,1450,0,8,0,0,0,0,1,0,0,0
36174,9969,1,66,11,1495,0,1,0,0,0,0,0,1,0,0
36199,10574,1,39,14,1793,0,4,0,0,0,0,0,0,1,0
36217,2725,1,50,13,1783,0,1,0,0,0,0,0,1,0,0
36253,5600,1,32,13,2569,0,7,0,0,0,1,0,0,0,0
36275,10348,1,73,6,2301,0,3,0,0,1,0,0,0,0,0
36280,6653,1,40,12,2049,0,4,0,0,0,0,0,0,1,0
36282,3393,1,25,6,2182,0,6,0,1,0,0,0,0,0,0
36350,11869,1,62,14,1779,0,8,0,0,0,0,1,0,0,0
36384,2885,1,32,6,1890,0,6,0,1,0,0,0,0,0,0
36486,4499,1,18,30,1219,0,6,0,1,0,0,0,0,0,0
36505,3926,1,55,1,1314,1,3,0,0,1,0,0,0,0,0
36508,3926,1,22,1,1314,1,3,0,0,1,0,0,0,0,0
36525,4666,1,41,24,2529,0,3,0,0,1,0,0,0,0,0
36526,7253,1,28,8,1473,0,6,0,1,0,0,0,0,0,0
36554,9574,1,49,6,1736,0,6,0,1,0,0,0,0,0,0
36592,4828,1,22,7,1660,1,6,0,1,0,0,0,0,0,0
36618,557,1,77,7,1682,1,3,0,0,1,0,0,0,0,0
36625,4442,1,24,28,1716,0,3,0,0,1,0,0,0,0,0
36648,616,1,46,19,1391,0,8,0,0,0,0,1,0,0,0
36654,9569,1,23,24,2829,0,3,0,0,1,0,0,0,0,0
36655,4848,1,23,30,1462,0,6,0,1,0,0,0,0,0,0
36708,3468,1,33,17,1572,0,5,0,0,0,0,0,0,0,1
36740,7596,1,48,26,433,0,7,0,0,0,1,0,0,0,0
36791,9273,1,71,22,1381,0,8,0,0,0,0,1,0,0,0
36810,3851,1,28,23,1410,0,8,0,0,0,0,1,0,0,0
36838,704,1,33,22,1583,0,5,0,0,0,0,0,0,0,1
36883,4450,1,56,9,1544,0,2,1,0,0,0,0,0,0,0
36889,3837,1,19,2,1738,0,3,0,0,1,0,0,0,0,0
36936,8800,1,60,4,1044,0,8,0,0,0,0,1,0,0,0
36952,211,1,23,16,1408,0,5,0,0,0,0,0,0,0,1
37103,9296,1,30,26,2831,0,7,0,0,0,1,0,0,0,0
37104,4148,1,64,10,1160,0,4,0,0,0,0,0,0,1,0
37111,4777,1,62,21,2435,0,3,0,0,1,0,0,0,0,0
37149,6182,1,25,14,1327,0,8,0,0,0,0,1,0,0,0
37182,4340,1,32,5,1813,0,8,0,0,0,0,1,0,0,0
37220,5286,1,45,19,1287,0,8,0,0,0,0,1,0,0,0
37256,4148,1,31,10,1160,0,4,0,0,0,0,0,0,1,0
37262,10406,1,24,16,1711,0,2,1,0,0,0,0,0,0,0
37269,4512,1,18,7,2073,1,1,0,0,0,0,0,1,0,0
37337,8557,1,45,10,1867,0,1,0,0,0,0,0,1,0,0
37357,11540,1,34,9,2150,0,4,0,0,0,0,0,0,1,0
37440,11076,1,46,18,796,0,5,0,0,0,0,0,0,0,1
37495,4825,1,46,12,1380,0,6,0,1,0,0,0,0,0,0
37513,11550,1,20,28,14,0,3,0,0,1,0,0,0,0,0
37514,10539,1,20,16,2060,0,3,0,0,1,0,0,0,0,0
37527,1777,1,50,20,1603,0,5,0,0,0,0,0,0,0,1
37599,4659,1,40,17,2403,0,3,0,0,1,0,0,0,0,0
37629,11055,1,55,11,1352,0,1,0,0,0,0,0,1,0,0
37645,2193,1,72,19,2283,0,3,0,0,1,0,0,0,0,0
37654,693,1,62,26,1509,0,7,0,0,0,1,0,0,0,0
37701,9542,1,22,19,2173,0,7,0,0,0,1,0,0,0,0
37705,3447,1,35,17,1414,0,2,1,0,0,0,0,0,0,0
37825,2927,1,25,14,1583,0,2,1,0,0,0,0,0,0,0
37883,6290,1,74,10,1266,0,2,1,0,0,0,0,0,0,0
37896,652,1,75,24,1087,0,8,0,0,0,0,1,0,0,0
37898,4055,1,35,23,1836,0,1,0,0,0,0,0,1,0,0
37922,11055,1,26,11,1539,0,1,0,0,0,0,0,1,0,0
37930,1208,1,35,14,1299,0,4,0,0,0,0,0,0,1,0
37989,6367,1,47,8,1911,0,2,1,0,0,0,0,0,0,0
38064,11185,1,26,29,1223,0,7,0,0,0,1,0,0,0,0
38134,5324,1,52,11,1849,0,1,0,0,0,0,0,1,0,0
38145,11854,1,20,6,1891,0,4,0,0,0,0,0,0,1,0
38152,5086,1,41,14,1551,0,1,0,0,0,0,0,1,0,0
38201,7521,1,65,1,1332,1,6,0,1,0,0,0,0,0,0
38237,11665,1,22,31,1551,0,1,0,0,0,0,0,1,0,0
38255,3804,1,25,5,1390,0,8,0,0,0,0,1,0,0,0
38289,9368,1,30,5,1303,0,7,0,0,0,1,0,0,0,0
38312,2992,1,31,19,1584,0,8,0,0,0,0,1,0,0,0
38383,7943,1,32,12,2065,0,1,0,0,0,0,0,1,0,0
38384,6763,1,27,29,2359,0,4,0,0,0,0,0,0,1,0
38404,5130,1,18,13,1903,0,2,1,0,0,0,0,0,0,0
38411,6217,1,25,1,1525,1,1,0,0,0,0,0,1,0,0
38424,4887,1,18,1,1821,1,1,0,0,0,0,0,1,0,0
38485,11405,1,34,6,1964,0,3,0,0,1,0,0,0,0,0
38522,5480,1,20,22,1444,0,5,0,0,0,0,0,0,0,1
38545,1845,1,56,28,2027,0,3,0,0,1,0,0,0,0,0
38546,1826,1,80,6,1071,0,3,0,0,1,0,0,0,0,0
38577,7564,1,60,13,1421,0,2,1,0,0,0,0,0,0,0
38646,322,1,47,10,965,0,4,0,0,0,0,0,0,1,0
38684,6780,1,45,26,1425,0,7,0,0,0,1,0,0,0,0
38756,9334,1,45,10,1227,0,8,0,0,0,0,1,0,0,0
38787,4479,1,39,23,1331,0,8,0,0,0,0,1,0,0,0
38790,6465,1,24,24,1433,0,3,0,0,1,0,0,0,0,0
38877,2325,1,62,23,874,0,7,0,0,0,1,0,0,0,0
38943,11676,1,24,10,1721,0,6,0,1,0,0,0,0,0,0
39047,4243,1,34,7,1450,1,6,0,1,0,0,0,0,0,0
39075,2810,1,28,14,1314,0,2,1,0,0,0,0,0,0,0
39243,8582,1,55,25,1496,0,5,0,0,0,0,0,0,0,1
39250,69,1,18,17,1478,0,7,0,0,0,1,0,0,0,0
39374,3949,1,25,8,1526,0,1,0,0,0,0,0,1,0,0
39378,6916,1,18,13,1248,0,1,0,0,0,0,0,1,0,0
39414,10355,1,25,13,1250,0,5,0,0,0,0,0,0,0,1
39463,9755,1,56,6,1417,0,6,0,1,0,0,0,0,0,0
39472,6461,1,33,6,1080,0,4,0,0,0,0,0,0,1,0
39487,2138,1,26,15,1862,0,1,0,0,0,0,0,1,0,0
39611,6763,1,52,29,2131,0,4,0,0,0,0,0,0,1,0
39630,3005,1,28,21,2015,0,1,0,0,0,0,0,1,0,0
39640,6873,1,30,26,1052,0,1,0,0,0,0,0,1,0,0
39642,8153,1,40,26,1225,0,1,0,0,0,0,0,1,0,0
39657,3056,1,45,8,3090,0,3,0,0,1,0,0,0,0,0
39672,6135,1,46,12,1575,0,6,0,1,0,0,0,0,0,0
